followers_count,following_count,tweet_like_count,tweet_retweet_count,tweet_reply_count
372116,1279,48,10,2
140,545,0,0,0
193,756,0,0,0
1305,1799,0,0,1
17,14,0,0,0
255,376,0,0,0
1203,2332,0,0,0
158,163,0,0,1
1405,2087,0,0,1
4911,1706,1,1,0
96,476,15,0,2
12970,1691,19,9,1
3,9,0,0,0
345,1292,2,0,1
4228,4979,1,0,0
9,45,0,0,0
2747,3196,0,0,0
247,777,0,0,0
6175,1387,1,0,0
654,452,2,0,1
736,2240,0,0,1
212,606,1,0,0
280,222,0,0,2
44,424,0,0,0
4,20,0,0,0
1142,1769,9,3,1
1836,2281,13,4,0
2135,2242,0,0,0
8,61,8,1,0
413,1160,0,0,0
0,10,0,0,0
250,793,1,0,1
60049,921,1,0,0
2395,1323,4,2,0
15657,14194,159,37,19
1430,4811,1,0,0
24,317,0,0,0
15191,6037,8,6,0
1633,1618,0,0,1
8730,8606,0,0,0
12,60,0,0,0
4,104,1,0,0
137,691,10,0,2
352,553,0,0,0
221,202,0,0,0
83,316,33,33,2
15,117,0,0,0
547,660,0,0,1
1206,883,12,0,1
2210,619,36,26,0
9055,9905,108,10,2
434178,38,89,8,13
2005427,1012,8,0,5
50,90,0,0,0
170322,2184,390,135,25
1731,1662,0,0,0
103,684,0,0,1
537,291,0,0,0
157,696,1,0,1
623,562,0,0,1
454,194,1,1,0
6259,392,0,0,0
206,270,0,0,0
3615,4901,1,0,0
1810,2530,0,0,0
105,513,1,0,0
16,29,0,0,0
325,1323,0,0,0
298,262,6,0,0
419,613,0,0,0
1744,2473,1,1,0
138,145,5,1,1
2651,2176,2,0,0
965,918,2,0,0
635,778,0,0,0
99,357,1,0,1
0,34,0,0,0
1176,177,0,0,0
31406,2154,0,0,1
3361,1727,0,0,2
19067,5123,36,11,1
22,47,0,0,0
225,333,0,0,0
326,1268,0,0,0
123,56,0,0,0
60,193,0,0,0
99,212,2,0,1
244,327,11,0,1
10133,3530,0,0,1
7,219,0,0,0
5,143,1,0,0
220,537,0,0,0
9268,329,12,0,4
341,198,3,0,1
6,43,1,1,0
10133,3530,0,0,1
1982,2274,0,0,0
130,319,2,0,0
5,20,0,0,0
111,537,0,0,0
122,873,5,4,0
16,208,0,0,0
642,901,3,0,0
305,501,3,0,0
1044,2628,0,0,0
1,45,0,0,0
338,1141,0,0,0
52,217,0,0,1
33,256,0,0,0
1901,2986,1,0,0
11,43,0,0,0
387,1560,0,0,0
3458,4982,27,9,0
175,179,0,0,0
32542,14795,6,2,0
514,697,1,0,1
115,249,0,0,0
25081,26875,28,7,3
1196,1239,0,0,0
1,8,0,0,0
8949,8576,1,0,1
816,837,9,0,1
7,219,0,0,0
4675,807,0,0,0
299,298,5,0,0
376,1367,4,0,0
5963,6201,0,0,0
80,201,0,0,1
762,1696,0,0,0
3702,1455,7,3,0
4,28,0,0,0
3172,185,1,1,0
45,168,0,0,0
3,46,0,0,0
3939,4997,1,0,0
59896,17443,0,0,0
819,339,6,2,1
212,388,0,0,0
163,162,0,0,0
102420,7469,31,16,0
1720,2383,0,0,0
1203,1207,0,0,0
34819,3393,16,1,1
1540,4653,0,0,0
2248,1404,0,0,1
1083,75,1,1,0
6,0,0,0,0
5715,6192,0,0,0
0,2,0,0,0
8,88,0,0,0
11195,1186,9,0,0
9507,5595,2,0,1
612,545,0,0,0
4469,1629,1,1,1
336,2477,1,0,0
52,133,0,0,0
2337,580,0,0,0
476,1074,1,0,0
3321,2429,11,9,1
11,53,0,0,0
1627,1664,11,3,0
6585,368,0,1,0
386,344,0,0,0
97,621,0,0,0
293,470,2,0,1
76531,29,4,3,4
156,418,2,0,0
1116,1203,11,1,1
2588,692,1,0,1
366,504,4,0,0
1875,375,1,0,1
4443,4508,1,0,0
15802,476,39,30,0
65,275,0,0,0
1505,1561,0,0,0
31406,2154,0,1,0
780,1244,0,0,0
864,1599,4,0,3
18,93,1,0,0
1556,30,1,0,2
1227,2032,0,0,0
24453,20698,5,0,0
7,58,0,0,0
63,291,0,0,0
2603,1797,1,0,0
584,662,0,0,0
551,1726,31,4,1
4,23,0,0,0
17636,1333,4,4,0
4,21,0,0,1
27,178,1,0,0
22762,3219,1,0,0
2467,2595,0,0,0
1452,842,5,3,0
59896,17443,0,0,0
2624,384,0,0,0
7503,5079,0,0,0
176,576,0,0,0
195,303,1,0,0
4415,1836,4,1,0
5750,1440,2,0,2
14925,15767,0,0,0
1050,2384,6,1,0
180,136,0,0,1
252,446,3,2,0
558,803,0,0,0
7,67,0,0,1
7,56,0,0,0
595,569,0,0,0
815,585,0,0,1
10492,195,1,0,0
195472,870,15,5,0
475,1099,0,0,0
415,581,0,0,0
509,1866,0,0,0
1063,456,18,16,1
243,668,60,1,1
83,144,0,0,0
548,468,9,4,1
48,126,0,0,0
3902,4243,1,0,1
1763,1800,0,0,0
196,107,2,0,0
47,74,22,9,0
5,4,0,0,0
29,28,0,0,0
297,285,4,0,0
238,291,1,0,0
813,1226,1,0,1
1506,2398,1,0,0
71,172,1,0,1
9,28,4,0,2
147,100,0,0,0
53,72,0,0,0
4127,4884,0,0,0
193,573,1,0,0
19609,1599,9,3,0
2720,3572,2,1,1
2842,322,0,0,0
394,997,1,0,1
128,280,0,0,0
15,8,0,0,0
68,225,0,0,0
3082,3315,2,0,0
7,150,0,0,0
203,1801,0,0,0
516,425,0,0,0
5059,4042,0,0,0
516,797,0,0,0
308,485,1,1,0
190,802,0,0,1
2477,2015,5,0,0
27890,4677,10,6,0
1005,2086,0,0,0
176,201,0,0,0
14,348,1,0,0
4414,4999,3,0,0
44,73,0,0,0
719,1111,3,0,1
595,425,2,0,0
457,273,19,0,1
3544,1910,16,2,0
12,101,0,0,0
589,56,6,3,2
1171,3968,2,0,1
1,54,0,0,0
4322,2810,13,5,2
2,8,15,0,0
256,725,0,0,0
466189,96,9,4,2
3974,4228,1,0,1
5024,5512,0,0,0
73,563,0,0,1
389,452,1,0,0
242,193,1,0,1
38,159,0,0,1
10267,1534,0,1,1
1200,1175,0,0,0
21,21,1,0,0
1213,1310,11,0,0
65,170,0,0,0
101,541,1,0,0
8,65,0,0,0
792,1,0,0,0
9688,1,0,0,0
19,16,0,0,0
263,783,1,0,0
182,360,0,0,0
6131,510,3,3,0
3409,3270,0,0,1
697,1108,13,2,1
2435,3741,17,3,1
12589,11361,33,12,8
79,178,0,0,0
5389,5004,0,0,0
23490,785,4,0,0
7,56,0,0,1
219,241,0,0,0
16948,5934,23,7,0
111,213,1,0,0
3531,1173,3,0,1
3629,93,2,0,4
260,104,0,0,0
55,287,0,0,0
1,67,0,0,0
104,101,4,0,0
2,58,5,1,0
255,528,1,1,1
1534,1936,0,0,0
64,270,0,0,0
40,177,0,0,0
2148,1036,3,0,0
80,79,1,0,0
27,100,11,0,5
3945,4570,0,0,0
24635,1048,2,0,0
11594,737,0,0,0
1879,775,0,0,0
197,292,0,0,1
197,292,0,1,1
767,1772,0,0,0
197,292,0,0,0
644,583,0,0,0
68,393,2,0,0
197,667,10,0,1
3313,2100,10,2,0
1504,545,0,0,0
412,477,0,0,0
963,1087,3,0,0
269,358,2,0,0
239,626,0,0,0
16026,3943,8,16,0
135,342,0,0,0
60,260,0,0,1
344,696,2,0,0
23,3,0,0,0
866,1284,0,0,0
1175,1971,0,0,1
21344,592,0,0,1
27,91,0,0,0
2567,4991,4,0,0
352,33,0,0,0
1135,1294,0,0,0
3308,982,2,0,0
1164,2925,0,0,0
2974,757,4,0,0
1571,937,1,2,1
66,482,0,0,0
536,422,2,2,0
5591,1464,3,0,0
244633,265929,17,1,1
268,361,9,0,0
33604,36610,13,2,3
209,1525,0,0,0
346,224,8,0,0
456,1120,0,0,0
993,191,0,0,0
333,674,0,0,1
2911,955,1,0,1
69,649,0,0,0
10731,10940,1,0,0
405,227,0,0,1
11,230,0,0,0
498,71,0,0,0
17,768,0,0,0
2841,5016,0,0,0
3462,884,12,0,1
21,93,0,0,0
4721,1787,10,0,2
29,27,0,0,0
68,118,0,0,0
29,194,0,0,0
369,620,0,0,0
7015,890,20,0,0
369,1112,0,0,0
39,453,0,0,2
21,413,2,0,1
922,613,0,0,0
3862,5004,0,0,0
77003,12188,2,2,0
26,610,0,0,0
10,81,0,0,0
1,24,0,0,0
15,62,3,0,1
852,107,0,0,0
1913,878,1,0,0
971,342,1,0,0
308,485,1,0,0
225,119,0,0,0
9292,71,0,0,0
222203,40188,941,211,33
63,136,4,0,0
14,157,1,0,0
18724,807,6,0,0
215,344,0,0,0
816,755,2,0,1
154,260,0,0,0
37,253,1,0,0
2558006,1541,66,24,144
64,124,1,2,0
649,2261,0,0,1
2221,2031,11,0,0
130,402,0,0,0
1757859,678,606,29,28
779,2254,0,0,1
3912,793,4,1,0
5492,3344,8,9,1
320,148,0,0,0
72,1230,0,0,0
102,237,0,0,0
256,643,1,0,3
780,1225,0,0,0
16587,9361,1,0,0
682,203,0,0,0
983,603,6,3,0
4085,1937,2,1,0
1594,1032,12,1,0
1108,1344,1,1,0
1243,232,2,1,0
206,686,0,0,0
178,360,2,0,0
811,1085,1,0,0
2725,2627,12,2,0
11682,6373,2,0,3
2,70,0,0,0
396,1495,0,0,0
336,139,7,0,1
6410,6004,0,0,0
6243,1065,2,2,0
35700,160,0,1,0
7162,7682,16,4,4
11,91,2,0,0
1122,154,0,0,0
751,4861,0,0,0
2297,1609,0,0,0
277,187,1,0,1
1235,1002,11,2,0
5024,5512,0,0,1
19,698,0,0,0
30,200,2,0,0
5222,1119,3,1,0
624,901,17,0,1
114,323,2,0,0
20831,18240,12,5,0
1,12,0,0,0
32333,27528,18,4,1
6994,5095,1,0,0
90,504,0,0,0
1342,453,1,0,0
7,82,0,0,0
81796,1329,3,2,0
1535,1071,0,0,1
1535,1071,5,1,1
604,951,0,0,0
27,1671,0,0,0
6243,1065,4,4,1
1600,615,0,0,0
14504,418,10,9,1
26,256,0,0,0
1305,1799,22,11,3
716,2936,0,0,4
39,334,0,0,1
23,806,0,0,0
459,654,1,0,0
92,17,0,0,0
2902,5012,0,0,0
56,93,1,0,0
35,335,0,0,0
24,52,0,0,1
647,1781,1,0,0
325,678,5,0,0
24,0,0,0,0
418,712,0,0,0
3200,4999,9,1,0
18,3,0,0,0
25,96,1,0,0
5647,5901,2,0,0
9292,71,0,0,0
6643,1319,3,0,0
3341,721,0,0,0
5,4,0,0,0
607,1086,5,1,1
121,607,0,0,1
54,651,0,0,0
98,114,1,0,1
454,1446,0,0,0
128,295,1,0,0
718933,751,13,6,2
4935,1382,4,1,0
8,89,0,0,0
11303,1682,20,0,1
11307,2362,8,0,1
16,62,0,1,0
215,344,1,0,0
42,349,0,0,0
23397,7089,3,1,1
3519,3124,3,1,1
1186,2532,7,0,0
124,117,1,0,0
1085,1407,0,0,0
65703,6061,11,11,0
15549,4187,8,4,0
5977,507,0,0,0
409,1127,0,0,0
102,55,1,0,0
5168,3155,5,1,0
10343,11153,5,0,0
634,279,8,0,0
6220,6099,377,66,21
172,683,0,0,1
720,275,0,0,0
800,1055,3,0,0
1245,3035,0,0,0
600,791,1,0,0
35960,1045,0,0,0
747,875,3,0,0
3791,4415,5,5,0
2481,4093,0,0,0
3724,680,5,4,0
1979,1683,0,0,0
48,58,0,0,0
601,1735,0,0,0
1504,545,0,0,0
411,188,2,0,1
1597,964,32,14,1
3734,2981,19,0,1
7146,6949,2,0,1
49,180,32,0,0
9,54,0,0,0
2453,1665,0,0,0
527,491,0,0,1
1191,829,2,1,0
3,27,0,0,1
13,94,0,0,0
4120,3588,0,0,0
5084,5142,3,0,1
1554,2729,2,0,3
182,748,0,0,0
34919,27652,28,13,1
14139,2473,2,0,0
855,548,1,0,0
958,1968,0,0,0
13,54,0,0,0
1,6,8,0,10
244633,265929,22,5,0
1701,894,8,0,0
33872,12468,0,0,0
79,37,1,0,0
980,295,1,0,0
2481,4093,1,0,1
30,59,0,0,0
63,233,4,0,0
866,86,0,0,0
6145,2736,10,1,0
403,650,0,0,0
40,232,0,0,0
501,412,4,2,0
57,270,0,0,0
1333,3939,0,0,0
4655,3779,4,2,7
1409,2567,0,0,0
2491963,4433,336,102,163
44,33,0,0,0
5326,3108,4,0,0
16026,3943,1,1,0
821,409,3,0,1
188,175,3,0,0
300,928,0,0,0
122,191,0,0,0
21,82,19,0,1
122,315,0,0,0
88,0,0,0,0
434,655,1,0,0
76,0,0,0,0
6243,1065,10,12,2
567,554,23,24,1
7474,959,1,0,1
195472,870,436,206,8
85,618,3,0,1
1176,494,1,0,0
5591,864,2,0,0
10360,11390,0,0,0
20,17,0,0,0
46,139,0,0,0
43,131,0,0,0
2848,2056,8,0,1
889,1745,25,3,5
279,574,0,0,0
8187,1832,1,0,0
1251,635,6,0,1
3841,3052,0,0,0
45,61,0,0,0
953,2230,0,0,0
541,1368,3,0,0
1703,4169,0,0,0
900,2908,5,2,0
31,385,0,0,0
5611,3966,18,5,0
359,127,1,0,1
133,263,0,0,3
1579,1723,1,1,0
272297,2924,5077,486,141
9596,748,3,0,2
125,221,10,0,1
4,1,0,0,0
4626,1450,0,0,0
91,233,0,0,1
12904,8975,146,50,21
31,92,0,0,0
1386,2335,0,0,0
533,494,0,1,0
1131,994,1,1,0
11711,1028,2,3,0
25238,3337,2,1,0
98,246,6,1,0
308,503,0,0,0
2,128,1,0,2
113118,861,2,2,0
3,87,8,0,0
2126,4892,0,0,0
1278,453,1,1,2
189,342,0,0,0
67,195,0,0,2
541,1368,0,0,0
805,44,0,0,0
24085,3956,28,15,6
826,798,0,0,1
10866,660,0,0,0
45,136,0,0,0
129,235,100,7,15
1519,356,0,0,0
3944,1916,3,4,0
84,217,0,0,0
12588,434,34,15,4
2056,2275,3,1,1
354,36,0,0,0
1016,1190,1,0,0
4761,896,2,0,1
4761,896,4,0,1
6096,1469,0,0,1
94539,1187,85,5,4
43053,4996,21,9,5
2500,4997,3,2,0
4138,5002,9,2,1
27,83,0,0,0
1615,4380,1,0,0
1687,2103,5,0,1
572,26,1,2,0
352,553,2,0,0
97,143,0,0,0
932,2939,0,0,0
1027,2678,15,3,3
4,13,0,0,0
4886,623,0,2,0
4167,293,4,1,0
688,2034,0,0,1
485,942,9,1,0
1429,296,0,0,0
662,951,0,0,0
321,393,1,2,0
91,72,0,0,0
5661,4103,5,1,1
148,56,0,0,0
2140,292,3,0,0
2660,4983,7,0,55
2500,4997,1,0,2
0,11,4,0,1
2286,2230,0,0,0
11913,3793,100,36,3
673,582,0,0,0
42,108,0,0,0
3098,2743,0,0,0
2159,523,14,1,3
6331,2758,2,1,1
38,85,3,0,0
11729,10635,42,17,2
42,57,0,0,0
1418,1427,2,0,0
1894,3073,2,0,0
560,479,3,0,1
1528,1529,3,0,2
483,66,0,0,0
8518,2811,0,0,0
1504,545,0,0,0
26,255,0,0,0
659,1893,0,0,0
818,3588,1,0,0
11321,11588,3,0,0
1318,1258,0,0,0
696,568,0,0,0
623,641,7,0,1
181,1423,0,0,0
4823,5295,12,3,1
50,539,1,0,1
8,98,0,0,1
522,379,6,1,3
234,752,0,0,0
2826,236,3,0,0
1219,1673,1,0,1
639,912,0,0,0
1146,758,1,0,1
771,1129,21,6,0
2,3,0,0,0
10875,499,5,0,0
867,1136,0,0,1
119,93,4,0,0
22,149,0,0,0
11374,5370,2,0,0
5988,2025,3,0,0
3,6,0,0,0
29,237,0,0,0
64,124,0,0,0
4861,2923,0,0,0
352,452,2,0,0
3796,1273,1,0,1
456,838,0,0,2
1789,2896,2,0,1
1355,529,1,0,1
5925,1831,2,0,0
2,4,1,0,0
97,91,4,5,0
11,80,0,0,0
363,234,1,0,1
11398,12503,2,1,0
758,2160,0,0,0
5946,4437,0,0,2
70,162,0,0,0
350,1152,1,0,1
346,455,0,0,0
8,181,1,0,1
9239,5689,0,0,0
1203,2090,1,0,1
868,681,5,1,0
7519,6090,12,2,0
1007,121,1,0,0
189,466,2,0,0
71,5,0,0,0
18608,2706,10,2,1
11491,11484,1,0,0
2619,1521,1,1,1
153,232,11,5,0
128,309,1,0,1
51,193,0,0,0
2003746,263,39,13,2
34,306,0,0,0
1308,1624,1,0,1
53158,300,0,0,1
429,732,0,0,1
257324,416,40,16,11
464,812,11,1,1
119,307,1,0,0
963,666,15,0,0
848,1946,0,0,1
87,120,0,0,1
3669435,422,19,4,2
33255,1388,7,4,0
41600,2213,142,52,13
12226,6650,11,3,3
656,219,4,2,0
0,6,12,1,0
206,200,0,0,0
172,344,0,0,0
14218,1513,4,0,0
644,780,0,0,1
14139,2473,1,0,0
106,92,0,0,0
27817,3128,7,0,0
238,110,0,0,0
43492,4143,43,19,0
7583,3866,0,1,0
35,93,0,0,0
346,455,1,0,2
85,275,4,2,1
87,356,4,1,2
75,98,3,0,0
1,0,0,0,0
6860,1266,1,1,0
1151,815,2,0,0
351,1099,0,0,1
9,16,0,0,0
102566,901,105,14,4
716,3087,8,4,2
912,1332,0,0,0
38,630,1,0,2
710,1208,0,0,0
61,102,0,0,1
242,108,1,0,0
0,1,0,0,0
2549,5007,3,0,0
117,989,0,0,0
388,377,0,0,0
206,470,25,1,3
9584,1269,0,0,0
9,0,0,0,0
55,157,0,0,0
512,451,0,0,0
3278,3327,0,0,0
62,255,0,0,0
1671,1600,0,0,0
242,588,2,0,0
2805,1721,2,0,2
2,94,0,0,0
3306,4236,0,0,0
522,697,4,2,1
241,267,7,0,0
666526,8446,0,0,1
1581,4754,0,0,0
477,886,1,0,0
127,136,0,0,0
18870,334,38,4,0
839,1933,1,0,0
1301,3057,0,0,0
1301,3057,0,0,0
24882,4013,7,1,0
1746,978,5,2,2
1931,841,0,0,0
791,923,2,0,0
18712,4281,0,0,0
9902,10137,2,0,0
1461,1652,1,1,2
385,295,0,0,0
15954,2213,11,0,1
304,117,1,0,0
15954,2213,0,0,1
1277,947,1,0,0
134,306,0,0,0
16179,2907,3,0,1
1828,1949,0,0,0
107,105,1,0,0
18870,334,32,9,0
16,43,0,0,1
35,131,0,0,0
117,160,1,0,0
930,2994,13,2,1
84,91,1,0,0
487,643,2,0,0
752,1552,0,0,1
9141,4073,24,11,1
3505,4667,6,1,1
6986,719,7,0,0
3974,493,0,0,0
40,3,2,0,1
1200,1299,4,0,4
1,28,1,0,1
1,58,0,0,0
1990,801,14,1,0
1636,2388,6,0,0
1882,2647,17,3,0
18,63,5,0,2
902,1930,3,2,0
1532,1314,1,0,1
77,221,1,0,0
166,53,0,0,0
8278,2625,0,0,1
4520,809,1,0,0
73,288,3,0,1
45,478,1,0,2
1087,256,0,0,2
305,257,6,2,0
4425,1196,3,2,0
27098,2034,3,1,0
299,644,0,0,0
43772,595,16,0,3
9367,275,0,0,0
4576,868,1,0,1
5592,2809,3,8,2
80,555,1,0,1
268,361,4,1,0
123,91,0,0,0
521086,1392,7,1,2
75,276,0,0,0
40,232,0,0,0
2439,2515,2,0,0
3023,1772,0,0,0
401,373,0,0,0
8589,8212,0,0,0
2302,1718,0,0,0
31,225,0,0,0
785,262,1,0,1
2,11,0,0,0
3375,2237,0,0,0
28,19,0,0,0
4007,4898,0,0,0
6824,1393,1,0,1
5520,6067,65,14,0
280,243,1,0,0
70,344,0,0,0
2163,1977,1,1,0
4214,2791,1,0,1
2178,2620,0,0,0
3330,4980,0,0,0
1139,642,0,0,1
3531,52,3,1,0
832,931,3,0,0
48,132,1,0,0
560,479,5,0,1
1216,1707,0,1,1
92758,4236,2,2,0
0,8,0,0,0
36,361,0,0,0
1461,1485,8,3,0
1337,2741,25,2,1
1669,1402,0,0,0
113,745,1,0,0
14185,1270,10,3,0
427,2975,2,1,0
4651,1035,0,0,1
4736,2877,0,0,0
73,155,0,0,0
225,333,0,0,0
2731,2811,0,0,1
999,985,6,4,1
291,78,0,0,0
3418,2733,0,0,0
666526,8446,3,0,0
2767,2611,9,2,0
2274,1675,13,7,2
203,780,0,0,0
618,1455,7,0,1
460,365,1,0,0
33,311,0,0,0
106,115,0,0,0
1,13,0,0,0
138,383,0,0,0
71,5,0,0,0
71,213,0,0,0
43,68,0,0,0
152,257,0,0,0
894,1839,17,4,0
1584,1763,0,0,0
1138,3037,2,0,0
6643,6869,0,0,0
2381,1042,8,1,0
3125,3214,21,0,0
83,246,1,0,0
22,22,0,0,0
4145,3233,2,0,0
40,231,1,0,0
67,34,0,0,0
36,50,0,0,5
638,1497,0,0,1
1594,3841,0,0,0
3678,4219,2,1,0
106,266,1,0,0
169300,10770,42,14,2
253,203,0,0,0
205,65,0,0,0
167,302,0,0,0
1407,1785,4,0,0
206,389,0,0,0
1831,4999,0,0,0
38,436,0,0,0
169,246,3,0,0
250,1319,0,0,2
2370,2313,1,3,1
576,613,1,0,0
1359,858,0,0,0
79,259,3,0,0
2588,996,9,0,0
334,546,0,0,0
527,1030,0,0,0
104,274,0,0,0
372,353,0,0,1
556,617,0,0,0
593,310,0,0,0
1693,85,0,0,0
2399,2475,0,0,0
439665,981,10,2,0
57932,817,291,69,4
5058,2300,0,0,0
445,773,1,0,1
1453,1896,0,0,0
257,1082,5,0,1
138,236,1,0,0
65923,937,3,0,0
60,173,0,1,1
142,991,0,4,0
34,141,0,0,0
118648,1044,2,1,0
129,162,0,0,0
218,123,9,3,0
17387,3254,0,0,0
10404,1789,0,0,0
654,894,1,0,0
11287,1726,0,0,0
752,2906,0,0,0
1615,4377,1,0,0
291,449,0,0,1
3010,2209,20,1,2
8889,1928,1,0,0
1036,2067,1,0,0
3652,2878,0,0,1
1584,1763,3,1,0
878,958,0,0,0
601,1735,0,0,0
994,1855,1,0,0
1649,1605,0,0,0
137,778,0,0,0
694,1553,1,0,0
294,322,1,1,3
641,2103,1,0,0
171,1115,2,0,1
831,301,1,0,0
265,571,2,0,0
236,74,0,0,0
116,210,1,0,0
18,12,0,0,0
2,20,0,0,0
10,47,0,0,0
1444,1141,4,2,0
559,426,0,0,0
486,450,0,0,0
751,605,0,0,0
1125,1262,2,3,0
1551,938,0,0,1
8123,8240,0,0,0
10404,1789,1,0,1
39,159,1,0,0
6867,5073,8,0,0
0,2,0,0,0
1286,2910,0,0,0
23,14,2,0,0
8734,1035,6,3,1
680,348,1,0,1
175,464,0,0,0
12989,8413,1,0,0
958,2482,0,0,0
3052,4507,0,0,1
244,624,1,0,0
105,180,1,0,0
56480,6404,55,10,2
2638,2179,0,0,0
2638,2179,0,0,1
7091,2903,2,0,0
977,861,3,2,0
18,67,2,1,0
1410,1388,1,0,1
39,36,0,0,0
977,927,5,1,0
17844,3901,17,6,1
150,347,1,0,0
734,882,0,0,0
194,412,0,0,0
2588,4790,0,0,0
2231,1701,14,5,2
1485,1452,0,0,0
3862,5004,0,0,0
2,40,0,0,0
882,281,0,0,1
205,379,0,0,0
3662,944,0,0,0
134,752,0,0,0
203,428,10,1,0
0,59,0,0,0
112,152,1,0,0
2263,992,7,0,0
198,917,0,0,0
10707920,1061,103,18,12
3475,4062,6,0,2
3713,3092,0,0,1
22,10,0,0,0
5319,5146,0,1,0
22322,8934,2,0,1
1452,995,0,0,1
1383,2037,1,0,0
49680,1235,457,54,58
75,580,0,0,0
692,678,0,0,0
19903,835,7,3,0
10722,1805,2,0,0
998,0,0,0,0
11927,596,0,0,0
1128,2831,5,1,0
1289,146,3,0,1
15,132,0,0,1
415,695,3,0,2
3027,2503,6,0,0
170,610,0,0,1
75,71,1,0,1
19,220,0,0,0
4915,1334,1,0,1
34032,355,5,3,0
756,651,2,1,0
443,1080,1,0,2
480,866,2,0,0
129,112,0,0,0
5499,1026,10,1,0
1527,1211,5,0,1
324,989,4,0,4
40,81,4,1,0
19675,497,0,1,0
9,77,0,0,0
789,748,13,0,1
25236,4959,14,3,0
5030,4881,0,0,0
139,1479,0,0,0
101,105,16,4,0
3151,939,3,2,0
139,1479,0,0,0
10902,605,1,0,0
14,83,0,0,0
142,147,4,0,1
13920,330,0,1,0
142,147,3,0,1
142,147,7,1,1
37,247,0,0,0
10958,2553,3,4,3
230,1252,1,0,0
1722,2216,1,0,1
18,4,0,0,0
1078,465,0,0,0
31757,655,21,9,4
350,283,0,0,0
5188,5802,0,0,0
1831,4999,0,0,0
5648,3854,1,0,0
36,44,0,0,0
500,2118,12,5,0
4920,384,5,4,0
1241,304,1,0,0
28701,16335,5,0,1
587,1007,2,0,1
1,4,0,0,0
952,386,0,0,0
1170,1215,1,2,1
1488,1490,0,0,0
342,122,11,0,2
3,5,2,0,3
1310,68,19,0,0
1182,394,0,0,0
94,342,3,0,0
889,856,1,0,0
4429,3030,2,0,0
78722,360,1,0,0
146,556,0,1,0
535419,409,10,0,0
327,1235,0,1,0
562,928,3,0,0
952,386,0,0,0
15,132,0,0,1
266880,338,2,0,0
7663,2471,0,0,0
5852,6418,3,0,0
282,816,0,0,0
4641238,175,44,10,2
37,217,10,1,1
1497,1130,17,4,4
33,28,0,0,0
2847,3929,1,0,0
126,336,0,0,0
7489,5569,74,31,1
598,1227,1,0,0
807,1628,4,0,0
60,217,4,0,0
212,198,0,0,0
859,1265,1,1,0
5605,5887,4,0,0
8,93,0,0,1
7965,2456,0,0,0
81,303,0,0,0
2917,2883,17,5,1
1073,453,0,0,0
560,667,2,0,0
1579,1525,8,6,0
644,780,0,0,0
333,741,112,50,9
864,1194,0,0,0
78,107,1,0,0
1,33,0,0,0
157,313,0,0,1
802,465,2,0,0
161,612,1,0,0
17837,18450,47,3,1
949,1523,0,0,0
1497,1130,10,2,1
649,1692,2,0,0
1006,901,2,0,0
151,274,1,0,0
7158,4262,28,2,1
426,1431,0,0,0
17,19,1,0,1
2475,2769,15,2,1
2117,1613,0,0,0
1573,1773,0,0,0
38792,5738,1,0,0
4468,1199,0,0,0
1697,678,1,0,1
362,1097,1,0,0
3,49,6,1,0
11724,2473,3,0,0
6700,93,36,7,0
113,128,0,0,2
2522,5008,0,0,0
55,222,0,0,1
3864,447,13,3,0
628,823,0,0,0
303,497,1,1,1
40530,2192,4,3,0
2932,4102,1,0,1
263,157,1,0,0
50,389,1,0,0
24,124,0,0,0
4463,2583,2,0,0
138,313,0,0,1
2794,1773,1,0,0
72,735,2,0,0
526,1791,0,0,0
5914,844,1162,321,20
1110,1923,0,0,0
30411,2428,7,2,1
353,107,19,1,1
1456,1373,0,0,0
229,386,0,0,0
685,667,107,10,0
64,422,1,0,0
660,16,0,0,1
2051,853,0,0,0
669,1380,3,0,0
1452,1060,0,0,0
141,178,0,0,0
44,135,0,0,1
319,1268,0,0,0
755,771,8,4,2
102411,3836,31,3,81
703,794,4,0,1
1051,1196,3,0,0
1068,1355,5,0,1
723,1409,4,1,0
318,315,5,0,1
95,136,1,0,0
2638,2179,0,0,0
2638,2179,0,0,1
3735,1492,3,0,1
874,2199,3,0,1
27,83,0,0,0
824,1787,2,0,0
52953,152,12,3,0
45,130,0,0,0
1753785,828,4,1,0
338,106,5,1,1
178,795,1,0,1
4310,3356,5,2,1
342,2170,0,0,0
4512,4644,0,0,0
52953,152,37,7,3
1250,419,6,0,2
425,1842,1,0,1
13441,531,4,0,1
602,748,0,0,1
602,748,0,0,1
602,748,0,0,1
602,748,2,0,1
7,245,0,0,0
908,1886,0,0,0
4062,4824,5,3,1
176,390,0,0,0
88,17,1,0,1
1577,1083,1,0,0
2183,2323,0,0,1
1831,4999,0,0,0
1831,4999,0,0,0
859,919,0,0,1
1017,1155,0,0,0
1452,1772,3,1,0
519,1249,1,0,0
7,62,0,0,1
12338,2071,15,3,1
1,21,0,0,0
64,410,0,0,0
207,233,0,0,0
6499,6242,2,0,1
338,261,9,0,0
388,634,0,0,0
1979126,0,9,8,1
8001,5803,11,5,0
230,267,0,0,1
75,210,0,0,0
4575,2825,5,1,1
31619,2992,6,2,0
4053,3163,4,1,1
10747,11819,1,0,1
10747,11819,0,0,1
10747,11819,0,0,1
34951,26561,101,4,10
3920,2431,1,0,0
