price,usdprice
35.82,0.4788
23.64,0.316
35.91,0.48
45,0.6015
20,0.2673
38.45,0.514
47.18,0.6307
316.64,4.2326
131.18,1.7535
169,2.2591
175.64,2.3478
122.27,1.6344
142.27,1.9018
152,2.0318
108.91,1.4558
71.82,0.96
102.09,1.3647
108.27,1.4473
22.82,0.305
12.73,0.1702
23.73,0.3172
31.27,0.418
37.73,0.5043
40.63,0.5431
46.33,0.6193
21,0.2807
39.73,0.5311
66.17,0.8845
285.17,3.8119
148.07,1.9793
191.3,2.5571
161.57,2.1597
132.2,1.7671
143.57,1.9191
180.33,2.4105
108.27,1.4473
82.97,1.1091
129.33,1.7288
132.4,1.7698
21.83,0.2918
34.7,0.4638
20.14,0.2692
48.64,0.6502
29.68,0.3967
28.43,0.38
47,0.6283
18.96,0.2534
40.21,0.5375
49.57,0.6626
245,3.275
136.89,1.8298
165.04,2.2061
182.61,2.441
132.46,1.7706
137.29,1.8352
156.89,2.0972
113.86,1.522
84.75,1.1329
111.93,1.4962
119.68,1.5998
26.46,0.3537
16.93,0.2263
42,0.5614
32.5,0.4344
47.25,0.6316
37,0.4946
18.43,0.2464
35.36,0.4727
28.08,0.3754
161,2.1521
97.25,1.3
77,1.0293
108.5,1.4503
97.75,1.3066
20.63,0.2758
45,0.6015
33.5,0.4478
55,0.7352
16,0.2139
50,0.6684
62.5,0.8354
300,4.0102
175,2.3393
145.71,1.9477
127,1.6976
175,2.3393
175,2.3393
120.88,1.6158
89.75,1.1997
114.38,1.5289
121.88,1.6292
33.13,0.4429
42.5,0.5681
18.28,0.2444
26.69,0.3568
29.86,0.3991
28,0.3743
64,0.8555
23,0.3074
45.31,0.6057
73,0.9758
250,3.3418
145.24,1.9415
207.12,2.7686
147.83,1.9761
142.52,1.9051
163.62,2.1871
118.45,1.5833
108.66,1.4525
115.62,1.5455
115.62,1.5455
38.17,0.5102
36.93,0.4937
15.37,0.2055
28,0.3743
31.85,0.4257
30,0.401
64,0.8555
21.93,0.2931
45,0.6015
71.41,0.9546
360,4.8122
137.59,1.8392
133.89,1.7897
146.85,1.963
133.52,1.7848
151.48,2.0249
177.41,2.3715
114.52,1.5308
86.37,1.1545
115.11,1.5387
114.78,1.5343
32.41,0.4332
28.19,0.3768
20,0.2673
43.26,0.5783
39.17,0.5236
38,0.508
64,0.8555
13,0.1738
45,0.6015
86.7,1.1589
520,6.9509
158.27,2.1156
129.65,1.7331
164.04,2.1928
177.83,2.3771
121.3,1.6214
90.39,1.2083
120,1.6041
122.61,1.639
40,0.5347
26.3,0.3516
42.25,0.5648
42,0.5614
40,0.5347
58,0.7753
69,0.9223
21,0.2807
48,0.6416
93,1.2431
150,2.0051
181.75,2.4295
147,1.965
129.5,1.7311
140,1.8714
140,1.8714
130,1.7377
140,1.8714
133,1.7778
46.5,0.6216
43.5,0.5815
20,0.2673
25,0.3342
34,0.4545
35,0.4679
62.14,0.8306
13,0.1738
45,0.6015
60,0.802
140,1.8714
115,1.5372
120,1.6041
128.67,1.72
80,1.0694
143.33,1.9159
160,2.1388
111,1.4838
82.33,1.1005
104,1.3902
106.67,1.4259
30.67,0.41
15.67,0.2095
13.78,0.1842
27.41,0.3664
33.15,0.4431
38,0.508
46,0.6149
20,0.2673
40,0.5347
48.19,0.6442
240,3.2081
141.59,1.8927
161.59,2.16
128.3,1.715
164,2.1922
112.44,1.503
82.48,1.1025
111.93,1.4962
103.33,1.3812
21.19,0.2833
13.48,0.1802
15.73,0.2103
36,0.4812
36.64,0.4898
34,0.4545
44,0.5882
20,0.2673
38.27,0.5116
43.55,0.5821
108.73,1.4534
161.09,2.1533
127.73,1.7074
169.45,2.2651
101.82,1.361
78.45,1.0487
98,1.31
106.27,1.4205
19.91,0.2661
10,0.1337
14.44,0.193
30,0.401
36,0.4812
24,0.3208
46,0.6149
21,0.2807
39,0.5213
42,0.5614
220,2.9408
122.67,1.6398
162.44,2.1714
142.22,1.9011
182.22,2.4358
100,1.3367
68.44,0.9149
100,1.3367
105,1.4036
20,0.2673
10,0.1337
14.47,0.1934
30,0.401
34,0.4545
25,0.3342
46,0.6149
21,0.2807
42.65,0.5701
45,0.6015
154,2.0585
119.47,1.597
159.88,2.1371
142.71,1.9076
178.12,2.381
100.18,1.3391
79.53,1.0631
103.12,1.3784
110,1.4704
20.65,0.276
19.29,0.2579
14.44,0.193
33.48,0.4475
32.15,0.4298
34.85,0.4658
46,0.6149
20,0.2673
39.19,0.5239
44.63,0.5966
148.85,1.9897
125.56,1.6784
166.85,2.2303
146.15,1.9536
185.56,2.4804
109.7,1.4664
78.26,1.0461
109.56,1.4645
111,1.4838
19.93,0.2664
18.93,0.253
15.74,0.2104
28,0.3743
32,0.4278
25.3,0.3382
46,0.6149
20,0.2673
40,0.5347
45,0.6015
200,2.6734
119.09,1.5919
164.52,2.1992
142.26,1.9016
176.61,2.3608
104.17,1.3925
75.13,1.0043
100,1.3367
105,1.4036
20.26,0.2708
20,0.2673
14.28,0.1909
28,0.3743
32,0.4278
25,0.3342
46,0.6149
20,0.2673
40,0.5347
45,0.6015
222.04,2.9681
127.24,1.7008
167.32,2.2366
146.56,1.9591
166.32,2.2232
101.68,1.3592
76.44,1.0218
100,1.3367
104,1.3902
20.2,0.27
15.24,0.2037
16.16,0.216
28.04,0.3748
31.32,0.4187
25,0.3342
46,0.6149
20,0.2673
41,0.5481
37.32,0.4989
220,2.9408
119.96,1.6035
166.48,2.2254
145.88,1.95
135,1.8046
188.04,2.5136
101.6,1.3581
76.52,1.0229
98.28,1.3137
100.92,1.349
18.48,0.247
14.2,0.1898
15,0.2005
27,0.3609
34,0.4545
30,0.401
48,0.6416
20,0.2673
40,0.5347
32,0.4278
113.9,1.5225
160.5,2.1454
143.6,1.9195
171.8,2.2965
100,1.3367
70.91,0.9479
97,1.2966
104,1.3902
20.5,0.274
17.5,0.2339
23.07,0.3084
55.27,0.7388
33.73,0.4509
31.93,0.4268
42,0.5614
19,0.254
40.87,0.5463
52.33,0.6995
340,4.5448
135.53,1.8117
175.8,2.35
152,2.0318
128.36,1.7158
156.13,2.087
119.4,1.596
87.4,1.1683
116.73,1.5604
124.8,1.6682
19.2,0.2567
8.73,0.1167
20,0.2673
19,0.254
28,0.3743
46,0.6149
26,0.3475
39,0.5213
57,0.7619
252,3.3685
119,1.5907
171,2.2858
136,1.8179
124,1.6575
119,1.5907
103,1.3768
101,1.3501
108,1.4437
100,1.3367
33,0.4411
32,0.4278
14.07,0.1881
35.9,0.4799
21,0.2807
29.6,0.3957
49.87,0.6666
20,0.2673
37.5,0.5013
41.53,0.5551
267.73,3.5788
138.53,1.8518
176.55,2.36
145.83,1.9493
127.53,1.7047
143.07,1.9124
167.97,2.2453
109.2,1.4597
80.27,1.073
104.83,1.4013
113.57,1.5181
22.57,0.3017
27.83,0.372
13.13,0.1755
35,0.4679
22,0.2941
27,0.3609
50,0.6684
21.1,0.282
38,0.508
50,0.6684
247,3.3017
136.57,1.8256
190.33,2.5442
154.3,2.0626
153,2.0452
181,2.4195
108.1,1.445
88.67,1.1853
106.5,1.4236
118.33,1.5817
27.6,0.3689
28.23,0.3774
13.5,0.1805
30,0.401
19,0.254
24,0.3208
58,0.7753
20,0.2673
38.33,0.5124
35,0.4679
280,3.7428
131.5,1.7578
190,2.5398
145.83,1.9493
141.33,1.8892
109,1.457
83.33,1.1139
110,1.4704
120,1.6041
16,0.2139
19.17,0.2562
21.5,0.2874
31,0.4144
30.25,0.4044
25.75,0.3442
39.75,0.5313
23.5,0.3141
38.5,0.5146
56.25,0.7519
226.25,3.0243
104.75,1.4002
186,2.4863
180.25,2.4094
108,1.4437
143,1.9115
248.75,3.3251
117.5,1.5706
103.25,1.3802
103.25,1.3802
113,1.5105
25.75,0.3442
28.5,0.381
10.17,0.1359
30.39,0.4062
20.72,0.277
24.06,0.3216
44.06,0.589
20,0.2673
37.72,0.5042
33.39,0.4463
240.61,3.2163
121.94,1.63
178.94,2.3919
148.44,1.9842
147.72,1.9746
176.61,2.3608
107.83,1.4414
71.11,0.9505
92.83,1.2409
93.56,1.2506
15.11,0.202
13.22,0.1767
16,0.2139
70,0.9357
23,0.3074
26,0.3475
45,0.6015
24,0.3208
40,0.5347
42,0.5614
350,4.6785
140,1.8714
167,2.2323
145,1.9382
137,1.8313
142,1.8981
120,1.6041
70,0.9357
100,1.3367
100,1.3367
35,0.4679
17,0.2272
15,0.2005
58,0.7753
21,0.2807
31,0.4144
110,1.4704
70,0.9357
95,1.2699
100,1.3367
20,0.2673
10,0.1337
13.71,0.1833
62,0.8288
24,0.3208
27,0.3609
45.82,0.6125
21,0.2807
39,0.5213
62,0.8288
326,4.3577
86,1.1496
147.32,1.9693
115,1.5372
92.64,1.2383
106.73,1.4267
100,1.3367
76,1.0159
92,1.2298
90,1.203
17.62,0.2355
19.33,0.2584
21.13,0.2824
58.27,0.7789
25,0.3342
30.13,0.4028
55,0.7352
16.93,0.2263
45,0.6015
55,0.7352
435.36,5.8195
123.67,1.6531
172.4,2.3045
175.13,2.341
202.27,2.7038
112.67,1.5061
85.8,1.1469
110,1.4704
120,1.6041
28.8,0.385
24.33,0.3252
22.11,0.2955
54.36,0.7266
37.18,0.497
41.21,0.5509
43,0.5748
19.07,0.2549
41.04,0.5486
62.82,0.8397
220,2.9408
137.29,1.8352
177.5,2.3727
149.54,1.9989
130.54,1.745
163.25,2.1822
107.82,1.4413
81.71,1.0922
117.54,1.5712
122.86,1.6423
19.04,0.2545
18.46,0.2468
36.27,0.4848
42.29,0.5653
32.29,0.4316
36.43,0.487
43,0.5748
19,0.254
37,0.4946
54,0.7218
221,2.9542
122.18,1.6332
195.41,2.6121
146.05,1.9523
133.14,1.7797
163.09,2.1801
111.71,1.4932
77.57,1.0369
109.57,1.4646
117,1.564
19.41,0.2595
10.45,0.1397
27.94,0.3735
41.76,0.5582
37.06,0.4954
54.06,0.7226
42,0.5614
19.65,0.2627
36.12,0.4828
50.76,0.6785
560,7.4856
123.12,1.6458
175.94,2.3518
145.88,1.95
122,1.6308
157.76,2.1088
116.53,1.5577
95.88,1.2816
113.06,1.5113
123.41,1.6496
24.24,0.324
12.88,0.1722
24.73,0.3306
52.03,0.6955
35.03,0.4683
32.03,0.4282
43,0.5748
19.8,0.2647
36,0.4812
45,0.6015
220,2.9408
119,1.5907
189.93,2.5388
137.93,1.8437
172.6,2.3072
106.77,1.4272
80.03,1.0698
105.07,1.4045
115.37,1.5422
20.6,0.2754
9.03,0.1207
27.67,0.3699
52,0.6951
36,0.4812
43.93,0.5872
43,0.5748
20,0.2673
39,0.5213
52,0.6951
270,3.6091
123.56,1.6517
187.85,2.511
150,2.0051
131.93,1.7635
169,2.2591
110,1.4704
80,1.0694
110,1.4704
120.48,1.6105
23.89,0.3193
12.41,0.1659
27.13,0.3627
42,0.5614
32,0.4278
45,0.6015
44,0.5882
16,0.2139
38,0.508
47,0.6283
220,2.9408
142,1.8981
198,2.6467
140,1.8714
178.79,2.3899
103.63,1.3852
90,1.203
103,1.3768
118,1.5773
23.13,0.3092
17.42,0.2329
27.25,0.3643
53.89,0.7204
39,0.5213
52,0.6951
51,0.6817
20,0.2673
39.32,0.5256
56.18,0.751
180,2.4061
137.25,1.8346
181.32,2.4237
170.57,2.28
121.64,1.626
162.93,2.1779
112.36,1.5019
93,1.2431
117.11,1.5654
125,1.6709
24.61,0.329
12.07,0.1613
22.57,0.3017
33.38,0.4462
32.19,0.4303
50,0.6684
44,0.5882
20,0.2673
37.83,0.5057
48,0.6416
220,2.9408
118.92,1.5896
204.36,2.7317
175.56,2.3467
141.84,1.896
173.32,2.3168
108.23,1.4467
75,1.0025
108.23,1.4467
118.23,1.5804
20.7,0.2767
11.35,0.1517
21.17,0.283
46.06,0.6157
38,0.508
34,0.4545
38,0.508
20,0.2673
37,0.4946
54,0.7218
295,3.9433
124,1.6575
182.94,2.4454
157,2.0986
127,1.6976
167,2.2323
108.94,1.4562
80.06,1.0702
110.06,1.4712
123.11,1.6456
20.67,0.2763
10,0.1337
25,0.3342
47,0.6283
32,0.4278
45.21,0.6043
60,0.802
20,0.2673
34,0.4545
57,0.7619
320,4.2775
104.74,1.4001
162.58,2.1732
157.05,2.0993
123.89,1.6561
145.63,1.9467
162.37,2.1704
98.47,1.3163
78.16,1.0448
101.79,1.3606
109,1.457
20,0.2673
18.11,0.2421
20.26,0.2708
38.95,0.5207
31.47,0.4207
33.11,0.4426
53.24,0.7117
17,0.2272
35.21,0.4707
55.11,0.7367
238.41,3.1869
121.9,1.6295
163.05,2.1795
159.48,2.1318
127.43,1.7034
138.33,1.8491
158.67,2.121
103,1.3768
76.37,1.0209
103.05,1.3775
115.42,1.5428
14.89,0.199
12.53,0.1675
20,0.2673
38.07,0.5089
32,0.4278
44.7,0.5975
46.11,0.6164
18.22,0.2436
36.15,0.4832
49.19,0.6575
310.44,4.1497
100,1.3367
164.85,2.2036
149.22,1.9947
118.59,1.5852
158.93,2.1244
102.78,1.3739
74.89,1.0011
102.78,1.3739
112.59,1.505
17.41,0.2327
14.37,0.1921
28.67,0.3832
38.67,0.5169
31,0.4144
39.9,0.5334
59,0.7887
14,0.1871
35.86,0.4793
65,0.8689
297,3.9701
70.95,0.9484
163.52,2.1858
163.05,2.1795
119.33,1.5951
132,1.7645
157.9,2.1107
103.86,1.3883
70.05,0.9364
101.14,1.352
104.29,1.3941
14.71,0.1966
11,0.147
22.63,0.3025
40,0.5347
30,0.401
42,0.5614
59,0.7887
17,0.2272
39.16,0.5235
226.84,3.0322
98,1.31
160.68,2.1478
148,1.9783
124.26,1.661
156.84,2.0965
108.79,1.4542
78,1.0426
108,1.4437
110.89,1.4823
15.16,0.2026
10.16,0.1358
21.06,0.2815
41.59,0.5559
30,0.401
35.24,0.4711
54.88,0.7336
14.82,0.1981
40,0.5347
66.18,0.8846
296.65,3.9654
103.82,1.3878
170.59,2.2803
172.76,2.3093
141.41,1.8903
153.35,2.0499
158.53,2.1191
111.18,1.4862
65.12,0.8705
107.06,1.4311
114.88,1.5356
17.94,0.2398
13,0.1738
16.86,0.2254
30.87,0.4126
30.87,0.4126
64,0.8555
10,0.1337
42.86,0.5729
47.28,0.632
178.86,2.3909
136.72,1.8276
155.76,2.0821
129.66,1.7332
151.17,2.0207
173.59,2.3204
110.67,1.4793
97.33,1.301
105,1.4036
120,1.6041
30.34,0.4056
19.86,0.2655
12.5,0.1671
30,0.401
21.79,0.2913
24,0.3208
55,0.7352
20,0.2673
36.88,0.493
34.79,0.465
250,3.3418
126.33,1.6887
174.17,2.3282
141.38,1.8899
123.83,1.6553
138.58,1.8524
143.08,1.9126
107.88,1.4421
77.33,1.0337
103.46,1.383
103.33,1.3812
23.42,0.3131
17.25,0.2306
11.35,0.1517
25.48,0.3406
20.07,0.2683
23.93,0.3199
46,0.6149
20,0.2673
38.73,0.5177
34.42,0.4601
188.73,2.5228
89.46,1.1958
174.46,2.332
145.73,1.948
84.46,1.129
89.46,1.1958
114.46,1.53
103.22,1.3798
73.78,0.9862
119.48,1.5971
104.48,1.3966
31.77,0.4247
14.46,0.1933
13.62,0.1821
32.19,0.4303
19.67,0.2629
22.48,0.3005
52,0.6951
20,0.2673
37,0.4946
33,0.4411
225,3.0076
130.05,1.7384
170.05,2.2731
147,1.965
121.19,1.62
129.14,1.7262
154.05,2.0592
98.24,1.3132
68.19,0.9115
96.1,1.2846
105,1.4036
28.38,0.3794
12.48,0.1668
10,0.1337
27.79,0.3715
18.18,0.243
24,0.3208
56,0.7486
20,0.2673
39,0.5213
42,0.5614
155,2.0719
97,1.2966
137.5,1.838
136.18,1.8203
98,1.31
136.5,1.8246
143.75,1.9215
108.21,1.4465
70.39,0.9409
88.25,1.1797
101.82,1.361
17.68,0.2363
18.68,0.2497
19,0.254
29.5,0.3943
24.07,0.3217
31,0.4144
53,0.7085
20,0.2673
40,0.5347
40.14,0.5366
235,3.1413
128.79,1.7216
172.43,2.3049
140.71,1.8809
119.36,1.5955
132.43,1.7702
154.57,2.0662
110.71,1.4799
78.86,1.0541
110,1.4704
141.21,1.8876
29.36,0.3925
20,0.2673
11.32,0.1513
25.11,0.3357
20.47,0.2736
22.11,0.2955
51.47,0.688
18,0.2406
38.32,0.5122
40.84,0.5459
383.42,5.1253
153.89,2.0571
176.84,2.3639
162.84,2.1767
156.79,2.0958
150.42,2.0107
157.21,2.1015
109.21,1.4598
74.84,1.0004
100.53,1.3438
144,1.9249
19.95,0.2667
13.94,0.1863
12.71,0.1699
34.94,0.467
25.59,0.3421
27,0.3609
53.22,0.7114
19.39,0.2592
37.39,0.4998
39.39,0.5265
447.5,5.9818
129.25,1.7277
174.81,2.3367
136.5,1.8246
136.19,1.8205
134.56,1.7987
154.88,2.0703
107.47,1.4366
78.88,1.0544
107.88,1.4421
112.47,1.5034
27.29,0.3648
15,0.2005
12,0.1604
36.33,0.4856
28.75,0.3843
30.79,0.4116
57,0.7619
25,0.3342
43,0.5748
45.96,0.6144
250,3.3418
119.22,1.5936
199.22,2.663
166.09,2.2202
101.83,1.3612
140.22,1.8743
159.22,2.1283
111.71,1.4932
95.54,1.2771
111.21,1.4866
116.21,1.5534
23.43,0.3132
12.43,0.1662
11.55,0.1544
27.55,0.3683
21.55,0.2881
25.55,0.3415
45,0.6015
20,0.2673
40,0.5347
42,0.5614
220,2.9408
117.38,1.569
158,2.112
140,1.8714
130,1.7377
140,1.8714
105,1.4036
82,1.0961
106,1.4169
108,1.4437
27.86,0.3724
20,0.2673
11.55,0.1544
27.55,0.3683
23.55,0.3148
26.55,0.3549
50,0.6684
20,0.2673
42,0.5614
44,0.5882
245,3.275
125.31,1.675
160,2.1388
145,1.9382
126.21,1.6871
145,1.9382
112,1.4971
84,1.1228
110,1.4704
110,1.4704
30.28,0.4048
21.1,0.282
11,0.147
27.55,0.3683
21.55,0.2881
24.55,0.3282
46,0.6149
20,0.2673
42,0.5614
45,0.6015
240,3.2081
120.41,1.6095
156,2.0853
142,1.8981
123.79,1.6547
142,1.8981
108,1.4437
83,1.1095
106,1.4169
108.83,1.4548
28.86,0.3858
20.55,0.2747
10,0.1337
25.1,0.3355
20.55,0.2747
23.55,0.3148
45,0.6015
20,0.2673
40,0.5347
42,0.5614
200,2.6734
116.24,1.5538
150,2.0051
136,1.8179
116.21,1.5534
130,1.7377
104,1.3902
77,1.0293
105,1.4036
106,1.4169
26.31,0.3517
18,0.2406
10.83,0.1448
35.07,0.4688
22,0.2941
35.14,0.4697
56.28,0.7523
19.03,0.2544
36.17,0.4835
38.17,0.5102
236.37,3.1596
103.52,1.3838
113.45,1.5165
128.33,1.7154
106.14,1.4188
126.03,1.6847
147.17,1.9673
101.17,1.3524
76.17,1.0182
121.55,1.6248
104.24,1.3934
30.93,0.4134
9.93,0.1327
17,0.2272
34.7,0.4638
26.9,0.3596
29.17,0.3899
41.8,0.5587
11,0.147
41.6,0.5561
44.4,0.5935
186.8,2.497
93.6,1.2512
172.4,2.3045
147.2,1.9677
90.2,1.2057
129.2,1.727
133.4,1.7832
89.67,1.1986
84.83,1.1339
102.5,1.3701
91.6,1.2244
31.2,0.4171
14.4,0.1925
14.62,0.1954
32.45,0.4338
25.38,0.3393
43.93,0.5872
16.86,0.2254
40.83,0.5458
45.55,0.6089
196.86,2.6315
125.03,1.6713
155.14,2.0738
134.31,1.7953
150.41,2.0106
182.97,2.4458
110.76,1.4806
97.43,1.3024
109.86,1.4685
106.14,1.4188
25.83,0.3453
18.79,0.2512
10,0.1337
34,0.4545
17,0.2272
24,0.3208
43,0.5748
19,0.254
39,0.5213
48,0.6416
293,3.9166
113,1.5105
151.85,2.0298
128,1.711
133,1.7778
142,1.8981
118,1.5773
113,1.5105
108,1.4437
99,1.3234
28,0.3743
12,0.1604
11.83,0.1581
38.73,0.5177
24.64,0.3294
36.91,0.4934
45,0.6015
19.46,0.2601
39.46,0.5275
37.77,0.5049
285,3.8097
105,1.4036
140.6,1.8794
142.9,1.9102
115,1.5372
105,1.4036
140.6,1.8794
118.55,1.5847
109.09,1.4582
131.45,1.7571
131.73,1.7609
36.45,0.4872
28,0.3743
10.22,0.1366
30,0.401
19,0.254
24,0.3208
39.04,0.5219
10.04,0.1342
39.56,0.5288
39.04,0.5219
245.11,3.2764
129,1.7244
129,1.7244
154.7,2.0679
114,1.5239
134,1.7912
145.44,1.9441
99,1.3234
89,1.1897
104,1.3902
99,1.3234
30.93,0.4134
20.7,0.2767
15.5,0.2072
38,0.508
23,0.3074
30.58,0.4088
48.54,0.6488
12,0.1604
40,0.5347
50.21,0.6712
233.33,3.119
100,1.3367
150,2.0051
158.21,2.1148
105,1.4036
148.25,1.9817
167.92,2.2446
120,1.6041
117.5,1.5706
149.04,1.9922
110,1.4704
33.13,0.4429
22.08,0.2951
44,0.6008
50,0.6828
50,0.6828
57,0.7784
64,0.874
20,0.2731
50.71,0.6925
73.29,1.0008
186.29,2.5439
185.86,2.538
147.67,2.0165
179.14,2.4463
115.71,1.5801
95,1.2973
124,1.6933
136.86,1.8689
53.2,0.7265
63,0.8603
38.06,0.5197
41.12,0.5615
40.94,0.5591
57,0.7784
62,0.8466
20,0.2731
50,0.6828
72.82,0.9944
504.12,6.8841
174.18,2.3785
200.53,2.7384
168.53,2.3014
198.59,2.7119
115.76,1.5808
96.35,1.3157
119,1.625
125.24,1.7102
41.82,0.5711
50.18,0.6852
21,0.2868
46.69,0.6376
39,0.5326
31,0.4233
46,0.6282
16,0.2185
38,0.5189
52,0.7101
370,5.0526
114.48,1.5633
168,2.2941
177,2.417
128,1.7479
112.84,1.5409
161,2.1986
103,1.4065
93,1.27
105,1.4338
115,1.5704
20,0.2731
12,0.1639
21,0.2868
49.23,0.6723
33.43,0.4565
39.14,0.5345
62,0.8466
20,0.2731
38.82,0.5301
50.09,0.684
240,3.2773
112.23,1.5326
166.64,2.2756
180,2.458
135.68,1.8528
161,2.1986
106.48,1.454
83.71,1.1431
109.67,1.4976
110.43,1.508
18.27,0.2495
17.5,0.239
17.61,0.2405
42.06,0.5744
32,0.437
32.29,0.4409
50.13,0.6846
13.94,0.1904
39,0.5326
49.06,0.6699
327.19,4.468
118.74,1.6215
170.61,2.3298
157.26,2.1475
128.1,1.7493
162.32,2.2166
110.06,1.5029
75.32,1.0285
109.35,1.4932
115,1.5704
22.77,0.3109
14.68,0.2005
16,0.2185
35,0.4779
25,0.3414
30,0.4097
62,0.8466
15,0.2048
42,0.5735
46,0.6282
200,2.7311
126.3,1.7247
194.78,2.6598
166.3,2.2709
137.61,1.8791
157.83,2.1553
183.48,2.5055
105,1.4338
86.72,1.1842
105,1.4338
95,1.2973
27,0.3687
19.29,0.2634
14.06,0.192
30.94,0.4225
21,0.2868
24,0.3277
46.94,0.641
12.94,0.1767
40.94,0.5591
38.94,0.5317
359.38,4.9076
135,1.8435
160,2.1849
142,1.9391
152,2.0757
192,2.6219
112.06,1.5302
82.06,1.1206
112.06,1.5302
120,1.6387
20,0.2731
20,0.2731
19.74,0.2696
20.42,0.2788
25.39,0.3467
46,0.6282
10,0.1366
41.48,0.5664
43.71,0.5969
270,3.687
116.61,1.5924
164.68,2.2488
125.16,1.7091
146.94,2.0066
183.06,2.4998
102.35,1.3977
79.45,1.0849
100.16,1.3677
101.45,1.3854
24.74,0.3378
15.13,0.2066
17.13,0.2339
30,0.4097
20,0.2731
24.93,0.3404
45.57,0.6223
15,0.2048
39,0.5326
38,0.5189
237,3.2364
155,2.1166
155.1,2.118
137.27,1.8745
159.87,2.1831
96.87,1.3228
81.13,1.1079
104.43,1.4261
108,1.4748
22,0.3004
16.47,0.2249
18.9,0.2581
36.7,0.5012
19.6,0.2676
25.1,0.3428
46,0.6282
19.07,0.2604
41.07,0.5608
38.37,0.524
361.33,4.9342
164.1,2.2409
176.6,2.4116
136.1,1.8585
170.6,2.3296
175.1,2.3911
110.3,1.5062
83.2,1.1361
101,1.3792
106.8,1.4584
23.2,0.3168
16.1,0.2199
17.04,0.2327
36.71,0.5013
22.04,0.301
26.75,0.3653
45,0.6145
19.86,0.2712
42.21,0.5764
42.93,0.5862
409.61,5.5935
142.43,1.945
176.18,2.4058
144.46,1.9727
178.36,2.4356
104.86,1.4319
79.46,1.0851
103.14,1.4084
106.43,1.4534
26.25,0.3585
21.36,0.2917
13,0.1775
33.03,0.451
17.77,0.2427
23.77,0.3246
38,0.5189
19,0.2595
40.93,0.5589
40,0.5462
325,4.4381
131.07,1.7898
238,3.25
172.45,2.3549
133,1.8162
159.72,2.1811
163,2.2259
108.07,1.4758
89.4,1.2208
108.07,1.4758
108.07,1.4758
19,0.2595
17,0.2321
17.06,0.233
28,0.3824
16,0.2185
24,0.3277
44,0.6008
19,0.2595
42,0.5735
40,0.5462
280,3.8236
144,1.9664
194,2.6492
168.65,2.303
134,1.8299
159.26,2.1748
184,2.5126
105.77,1.4444
84.9,1.1594
108.81,1.4859
104.94,1.433
21.87,0.2986
11,0.1502
12.9,0.1762
30.31,0.4139
19.52,0.2666
20.62,0.2816
46,0.6282
18,0.2458
39,0.5326
38,0.5189
283,3.8645
151.9,2.0743
184.76,2.523
154,2.103
181.07,2.4726
106.41,1.4531
78.1,1.0665
108.62,1.4833
110.62,1.5106
17.83,0.2435
14.52,0.1983
15.04,0.2054
30.29,0.4136
18,0.2458
24,0.3277
46,0.6282
18,0.2458
39.07,0.5335
39,0.5326
275,3.7553
129,1.7616
174.36,2.381
138,1.8845
160.75,2.1951
164.07,2.2405
109.5,1.4953
83.11,1.1349
109,1.4885
110.64,1.5109
21.39,0.2921
14,0.1912
14.71,0.2009
42.29,0.5775
19,0.2595
22.68,0.3097
47.96,0.6549
20,0.2731
41.32,0.5642
40.89,0.5584
233.14,3.1837
147.18,2.0098
172.61,2.3571
144.18,1.9689
161.93,2.2113
111.96,1.5289
81.25,1.1095
104.75,1.4304
115.25,1.5738
19.96,0.2726
16.79,0.2293
17.83,0.2435
36.2,0.4943
20,0.2731
24,0.3277
46,0.6282
18,0.2458
42,0.5735
40,0.5462
300,4.0967
134.33,1.8344
161.83,2.2099
156.83,2.1416
159.5,2.1781
206.83,2.8244
107.67,1.4703
86.17,1.1767
101.67,1.3884
105.67,1.443
24.17,0.3301
14.17,0.1935
13.14,0.1794
44.11,0.6023
16.89,0.2306
24.04,0.3283
46,0.6282
19,0.2595
39.07,0.5335
43.14,0.5891
302.14,4.1259
122,1.666
179,2.4444
158.21,2.1605
114,1.5567
136.14,1.8591
152,2.0757
101,1.3792
72.04,0.9837
70.18,0.9584
103.07,1.4075
21.04,0.2873
9.04,0.1234
13,0.1775
30,0.4097
22,0.3004
22,0.3004
46,0.6282
12,0.1639
41,0.5599
40,0.5462
403,5.5032
118,1.6114
170.24,2.3247
133,1.8162
157,2.1439
105,1.4338
83,1.1334
100,1.3656
107,1.4611
18,0.2458
13,0.1775
13,0.1775
23,0.3141
21,0.2868
24,0.3277
50,0.6828
20,0.2731
40,0.5462
42,0.5735
300,4.0967
150,2.0483
141,1.9254
186.36,2.5449
143,1.9528
159,2.1712
205,2.7994
110,1.5021
69.96,0.9553
101,1.3792
103,1.4065
22,0.3004
9.46,0.1292
10.89,0.1487
47.62,0.6503
19,0.2595
23.52,0.3212
45.11,0.616
20.52,0.2802
41.04,0.5604
44.04,0.6014
128.07,1.7489
119.37,1.6301
171.48,2.3417
165.26,2.2567
106,1.4475
81.67,1.1153
107.7,1.4707
108,1.4748
20.48,0.2797
24.3,0.3318
16.1,0.2199
33,0.4506
20,0.2731
26,0.355
43,0.5872
21,0.2868
40.03,0.5466
38.07,0.5199
280,3.8236
140.86,1.9235
160.55,2.1924
138.28,1.8883
160.9,2.1972
170,2.3215
106,1.4475
79.55,1.0863
111.38,1.521
111.38,1.521
23.55,0.3216
16.62,0.227
16.28,0.2223
